,exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
3139,904,the,1,0,0,0,0.0,0.0,0,0,0
3140,904,resources,1,0,0,0,0.0,0.0,0,0,0
3141,904,to,1,0,0,0,0.0,0.0,0,0,0
3142,904,put,1,1,1,200,200.0,66.66666666666667,200,1,1
3143,904,together,1,1,1,284,94.66666666666669,35.5,84,0,0
3144,904,a,1,0,0,0,0.0,0.0,-284,-1,-1
3145,904,bid,1,0,0,0,0.0,0.0,0,0,0
3146,904,to,1,0,0,0,0.0,0.0,0,0,0
3147,904,beat,1,1,1,468,468.0,117.0,468,1,1
3148,904,their,1,0,0,0,0.0,0.0,-468,-1,-1
3149,904,bigger,1,1,1,229,114.5,38.16666666666666,229,1,1
3150,904,competitors,1,1,3,857,285.6666666666667,77.9090909090909,628,2,0
3151,904,A,1,0,0,0,0.0,0.0,-857,-3,-1
3152,904,town,1,0,0,0,0.0,0.0,0,0,0
3153,904,of,1,0,0,0,0.0,0.0,0,0,0
3154,904,culture,1,0,0,0,0.0,0.0,0,0,0
3155,904,award,1,1,1,203,203.0,40.6,203,1,1
3156,904,could,1,1,2,707,707.0,141.4,504,1,0
3157,904,it,1,0,0,0,0.0,0.0,-707,-2,-1
3158,904,is,1,0,0,0,0.0,0.0,0,0,0
3159,904,argued,1,0,0,0,0.0,0.0,0,0,0
3160,904,become,1,0,0,0,0.0,0.0,0,0,0
3161,904,an,1,0,0,0,0.0,0.0,0,0,0
3162,904,annual,1,1,1,221,73.66666666666667,36.833333333333336,221,1,1
3163,904,event,1,1,2,865,865.0,173.0,644,1,0
3164,904,attracting,1,1,1,214,71.33333333333333,21.4,-651,-1,0
3165,904,funding,1,0,0,0,0.0,0.0,-214,-1,-1
3166,904,and,1,0,0,0,0.0,0.0,0,0,0
3167,904,creating,1,0,0,0,0.0,0.0,0,0,0
3168,904,jobs,1,1,1,225,225.0,56.25,225,1,1
3169,904,Some,1,1,1,506,506.0,126.5,281,0,0
3170,904,might,1,0,0,0,0.0,0.0,-506,-1,-1
3171,904,see,1,1,1,484,484.0,161.33333333333334,484,1,1
3172,904,the,1,2,2,432,432.0,144.0,-52,1,1
3173,904,proposal,1,2,2,486,162.0,60.75,54,0,0
3174,904,as,1,0,0,0,0.0,0.0,-486,-2,-2
3175,904,a,1,2,2,479,479.0,479.0,479,2,2
3176,904,booby,1,1,1,430,215.0,86.0,-49,-1,-1
3177,904,prize,1,2,4,1344,1344.0,268.8,914,3,1
3178,904,for,1,0,0,0,0.0,0.0,-1344,-4,-2
3179,904,the,1,0,0,0,0.0,0.0,0,0,0
3180,904,fact,1,1,1,221,221.0,55.25,221,1,1
3181,904,that,1,1,1,347,347.0,86.75,126,0,0
3182,904,Britain,1,2,3,897,897.0,128.14285714285714,550,2,1
3183,904,is,1,0,0,0,0.0,0.0,-897,-3,-2
3184,904,no,1,1,1,370,370.0,185.0,370,1,1
3185,904,longer,1,1,1,275,275.0,45.833333333333336,-95,0,0
3186,904,able,1,1,1,307,307.0,76.75,32,0,0
3187,904,to,1,1,1,238,238.0,119.0,-69,0,0
3188,904,apply,1,2,2,419,209.5,83.8,181,1,1
3189,904,for,1,1,1,238,238.0,79.33333333333333,-181,-1,-1
3190,904,the,1,0,0,0,0.0,0.0,-238,-1,-1
3191,904,much,1,3,3,1105,1105.0,276.25,1105,3,3
3192,904,more,1,1,1,525,525.0,131.25,-580,-2,-2
3193,904,prestigious,0,2,3,1772,590.6666666666666,161.0909090909091,1247,2,1
3194,904,title,1,2,3,1012,506.0,202.4,-760,0,0
3195,904,of,1,1,1,355,355.0,177.5,-657,-2,-1
3196,904,European,1,2,2,443,147.66666666666666,55.375,88,1,1
3197,904,capital,1,1,2,985,328.3333333333333,140.71428571428572,542,0,-1
3198,904,of,1,1,1,475,475.0,237.5,-510,-1,0
3199,904,culture,1,0,0,0,0.0,0.0,-475,-1,-1
3200,904,a,1,1,1,237,237.0,237.0,237,1,1
3201,904,sought-after,1,0,0,0,0.0,0.0,-237,-1,-1
3202,904,award,1,4,4,1032,1032.0,206.4,1032,4,4
3203,904,bagged,0,4,4,1426,1426.0,237.66666666666663,394,0,0
3204,904,by,1,0,0,0,0.0,0.0,-1426,-4,-4
3205,904,Glasgow,1,1,2,511,255.5,73.0,511,2,1
3206,904,in,1,0,0,0,0.0,0.0,-511,-2,-1
3207,904,1990,1,0,0,0,0.0,0.0,0,0,0
3208,904,and,1,0,0,0,0.0,0.0,0,0,0
3209,904,Liverpool,1,0,0,0,0.0,0.0,0,0,0
3210,904,in,1,0,0,0,0.0,0.0,0,0,0
3211,904,2008,1,0,0,0,0.0,0.0,0,0,0
3212,904,A,1,2,2,923,923.0,923.0,923,2,2
3213,904,cynic,0,1,1,385,192.5,77.0,-538,-1,-1
3214,904,might,1,0,0,0,0.0,0.0,-385,-1,-1
3215,904,speculate,0,1,1,222,74.0,24.666666666666668,222,1,1
3216,904,that,1,1,2,672,672.0,168.0,450,1,0
3217,904,the,1,0,0,0,0.0,0.0,-672,-2,-1
3218,904,UK,1,0,0,0,0.0,0.0,0,0,0
3219,904,is,1,1,1,212,212.0,106.0,212,1,1
3220,904,on,1,0,0,0,0.0,0.0,-212,-1,-1
3221,904,the,1,0,0,0,0.0,0.0,0,0,0
3222,904,verge,1,0,0,0,0.0,0.0,0,0,0
3223,904,of,1,0,0,0,0.0,0.0,0,0,0
3224,904,disappearing,1,1,2,526,131.5,43.833333333333336,526,2,1
3225,904,into,1,0,0,0,0.0,0.0,-526,-2,-1
3226,904,an,1,0,0,0,0.0,0.0,0,0,0
3227,904,endless,1,0,0,0,0.0,0.0,0,0,0
3228,904,fever,1,1,1,662,662.0,132.4,662,1,1
3229,904,of,1,0,0,0,0.0,0.0,-662,-1,-1
3230,904,self-celebration,1,1,1,200,40.0,12.5,200,1,1
3231,904,in,1,1,1,782,782.0,391.0,582,0,0
3232,904,its,1,0,0,0,0.0,0.0,-782,-1,-1
3233,904,desperation,0,1,3,2014,503.5,183.0909090909091,2014,3,1
3234,904,to,1,1,1,238,238.0,119.0,-1776,-2,0
3235,904,reinvent,0,1,1,203,101.5,25.375,-35,0,0
3236,904,itself,1,1,1,573,286.5,95.5,370,0,0
3237,904,for,1,1,1,204,204.0,68.0,-369,0,0
3238,904,the,1,1,1,313,313.0,104.33333333333331,109,0,0
3239,904,post-Brexit,1,1,1,298,99.33333333333331,27.09090909090909,-15,0,0
3240,904,world:,1,1,1,222,222.0,37.0,-76,0,0
3241,904,after,1,1,2,956,478.0,191.2,734,1,0
3242,904,town,1,0,0,0,0.0,0.0,-956,-2,-1
3243,904,of,1,0,0,0,0.0,0.0,0,0,0
3244,904,culture,1,1,2,471,235.5,67.28571428571429,471,2,1
3245,904,who,1,1,1,402,402.0,134.0,-69,-1,0
3246,904,knows,1,1,1,650,650.0,130.0,248,0,0
3247,904,what,1,0,0,0,0.0,0.0,-650,-1,-1
3248,904,will,1,0,0,0,0.0,0.0,0,0,0
3249,904,follow,1,0,0,0,0.0,0.0,0,0,0
3250,904,village,1,1,1,313,156.5,44.71428571428572,313,1,1
3251,904,of,1,1,1,220,220.0,110.0,-93,0,0
3252,904,culture,1,1,1,246,123.0,35.142857142857146,26,0,0
3253,904,suburb,1,0,0,0,0.0,0.0,-246,-1,-1
3254,904,of,1,0,0,0,0.0,0.0,0,0,0
3255,904,culture,1,1,1,280,140.0,40.0,280,1,1
3256,904,hamlet,1,1,1,479,239.5,79.83333333333333,199,0,0
3257,904,of,1,1,1,290,290.0,145.0,-189,0,0
3258,904,culture,1,0,0,0,0.0,0.0,-290,-1,-1
3259,904,It,1,1,1,355,355.0,177.5,355,1,1
3260,904,is,1,0,0,0,0.0,0.0,-355,-1,-1
3261,904,also,1,0,0,0,0.0,0.0,0,0,0
3262,904,wise,1,0,0,0,0.0,0.0,0,0,0
3263,904,to,1,1,1,377,377.0,188.5,377,1,1
3264,904,recall,1,2,2,554,277.0,92.33333333333331,177,1,1
3265,904,that,1,0,0,0,0.0,0.0,-554,-2,-2
3266,904,such,1,1,1,291,291.0,72.75,291,1,1
3267,904,titles,1,0,0,0,0.0,0.0,-291,-1,-1
3268,904,are,1,0,0,0,0.0,0.0,0,0,0
3269,904,not,1,1,2,1164,1164.0,388.0,1164,2,1
3270,904,a,1,0,0,0,0.0,0.0,-1164,-2,-1
3271,904,cure-all,1,1,1,290,145.0,36.25,290,1,1
3272,904,A,1,1,1,319,319.0,319.0,29,0,0
3273,904,badly,1,0,0,0,0.0,0.0,-319,-1,-1
3274,904,run,1,0,0,0,0.0,0.0,0,0,0
3275,904,“year,1,1,2,564,564.0,112.8,564,2,1
3276,904,of,1,1,1,289,289.0,144.5,-275,-1,0
3277,904,culture”,1,0,0,0,0.0,0.0,-289,-1,-1
3278,904,washes,1,1,1,282,141.0,47.0,282,1,1
3279,904,in,1,1,1,417,417.0,208.5,135,0,0
3280,904,and,1,0,0,0,0.0,0.0,-417,-1,-1
3281,904,washes,1,0,0,0,0.0,0.0,0,0,0
3282,904,out,1,1,1,216,216.0,72.0,216,1,1
3283,904,of,1,0,0,0,0.0,0.0,-216,-1,-1
3284,904,a,1,1,1,342,342.0,342.0,342,1,1
3285,904,place,1,1,1,207,207.0,41.4,-135,0,0
3286,904,like,1,1,1,460,460.0,115.0,253,0,0
3287,904,the,1,0,0,0,0.0,0.0,-460,-1,-1
3288,904,tide,1,0,0,0,0.0,0.0,0,0,0
3289,904,bringing,1,1,2,811,405.5,101.375,811,2,1
3290,904,prominence,0,2,4,2710,1355.0,271.0,1899,2,1
3291,904,for,1,0,0,0,0.0,0.0,-2710,-4,-2
3292,904,a,1,0,0,0,0.0,0.0,0,0,0
3293,904,spell,1,1,1,634,634.0,126.8,634,1,1
3294,904,but,1,0,0,0,0.0,0.0,-634,-1,-1
3295,904,leaving,1,0,0,0,0.0,0.0,0,0,0
3296,904,no,1,0,0,0,0.0,0.0,0,0,0
3297,904,lasting,1,1,2,480,240.0,68.57142857142857,480,2,1
3298,904,benefits,1,1,1,231,77.0,28.875,-249,-1,0
3299,904,to,1,1,1,355,355.0,177.5,124,0,0
3300,904,the,1,0,0,0,0.0,0.0,-355,-1,-1
3301,904,community,1,1,1,251,62.75,27.88888888888889,251,1,1
3302,904,The,1,0,0,0,0.0,0.0,-251,-1,-1
3303,904,really,1,0,0,0,0.0,0.0,0,0,0
3304,904,successful,1,1,3,797,265.6666666666667,79.7,797,3,1
3305,904,holders,1,0,0,0,0.0,0.0,-797,-3,-1
3306,904,of,1,1,1,540,540.0,270.0,540,1,1
3307,904,such,1,1,1,360,360.0,90.0,-180,0,0
3308,904,titles,1,1,2,667,333.5,111.16666666666669,307,1,0
3309,904,are,1,0,0,0,0.0,0.0,-667,-2,-1
3310,904,those,1,0,0,0,0.0,0.0,0,0,0
3311,904,that,1,0,0,0,0.0,0.0,0,0,0
3312,904,do,1,1,1,261,261.0,130.5,261,1,1
3313,904,a,1,0,0,0,0.0,0.0,-261,-1,-1
3314,904,great,1,1,2,588,588.0,117.6,588,2,1
3315,904,deal,1,0,0,0,0.0,0.0,-588,-2,-1
3316,904,more,1,1,1,220,220.0,55.0,220,1,1
3317,904,than,1,1,1,358,358.0,89.5,138,0,0
3318,904,fill,1,1,1,291,291.0,72.75,-67,0,0
3319,904,hotel,1,0,0,0,0.0,0.0,-291,-1,-1
3320,904,bedrooms,1,1,1,376,188.0,47.0,376,1,1
3321,904,and,1,0,0,0,0.0,0.0,-376,-1,-1
3322,904,bring,1,1,1,208,208.0,41.6,208,1,1
3323,904,in,1,0,0,0,0.0,0.0,-208,-1,-1
3324,904,high-profile,1,2,3,802,267.3333333333333,66.83333333333333,802,3,2
3325,904,arts,1,0,0,0,0.0,0.0,-802,-3,-2
3326,904,events,1,0,0,0,0.0,0.0,0,0,0
3327,904,and,1,0,0,0,0.0,0.0,0,0,0
3328,904,good,1,0,0,0,0.0,0.0,0,0,0
3329,904,press,1,0,0,0,0.0,0.0,0,0,0
3330,904,for,1,0,0,0,0.0,0.0,0,0,0
3331,904,a,1,0,0,0,0.0,0.0,0,0,0
3332,904,year,1,0,0,0,0.0,0.0,0,0,0
3333,904,They,1,0,0,0,0.0,0.0,0,0,0
3334,904,transform,1,1,1,208,104.0,23.11111111111111,208,1,1
3335,904,the,1,1,1,415,415.0,138.33333333333334,207,0,0
3336,904,aspirations,1,1,3,849,212.25,77.18181818181819,434,2,0
3337,904,of,1,0,0,0,0.0,0.0,-849,-3,-1
3338,904,the,1,0,0,0,0.0,0.0,0,0,0
3339,904,people,1,0,0,0,0.0,0.0,0,0,0
3340,904,who,1,0,0,0,0.0,0.0,0,0,0
3341,904,live,1,0,0,0,0.0,0.0,0,0,0
3342,904,there;,1,1,1,287,287.0,47.833333333333336,287,1,1
3343,904,they,1,2,2,610,610.0,152.5,323,1,1
3344,904,nudge,0,2,3,1200,1200.0,240.0,590,1,0
3345,904,the,1,1,1,423,423.0,141.0,-777,-2,-1
3346,904,self-image,1,1,1,660,220.0,66.0,237,0,0
3347,904,of,1,0,0,0,0.0,0.0,-660,-1,-1
3348,904,the,1,0,0,0,0.0,0.0,0,0,0
3349,904,city,1,0,0,0,0.0,0.0,0,0,0
3350,904,into,1,1,1,233,116.5,58.25,233,1,1
3351,904,a,1,0,0,0,0.0,0.0,-233,-1,-1
3352,904,bolder,1,0,0,0,0.0,0.0,0,0,0
3353,904,and,1,1,1,226,226.0,75.33333333333333,226,1,1
3354,904,more,1,3,4,1353,1353.0,338.25,1127,3,2
3355,904,optimistic,1,0,0,0,0.0,0.0,-1353,-4,-3
3356,904,light,1,0,0,0,0.0,0.0,0,0,0
3357,904,It,1,1,1,234,234.0,117.0,234,1,1
3358,904,is,1,1,1,304,304.0,152.0,70,0,0
3359,904,hard,1,0,0,0,0.0,0.0,-304,-1,-1
3360,904,to,1,0,0,0,0.0,0.0,0,0,0
3361,904,get,1,0,0,0,0.0,0.0,0,0,0
3362,904,right,1,1,1,432,432.0,86.4,432,1,1
3363,904,and,1,1,3,794,794.0,264.6666666666667,362,2,0
3364,904,requires,1,0,0,0,0.0,0.0,-794,-3,-1
3365,904,a,1,0,0,0,0.0,0.0,0,0,0
3366,904,remarkable,1,2,3,1070,356.6666666666667,107.0,1070,3,2
3367,904,degree,1,1,1,455,227.5,75.83333333333333,-615,-2,-1
3368,904,of,1,0,0,0,0.0,0.0,-455,-1,-1
3369,904,vision,1,1,1,300,150.0,50.0,300,1,1
3370,904,as,1,0,0,0,0.0,0.0,-300,-1,-1
3371,904,well,1,1,1,265,265.0,66.25,265,1,1
3372,904,as,1,0,0,0,0.0,0.0,-265,-1,-1
3373,904,cooperation,1,1,1,212,42.4,19.272727272727277,212,1,1
3374,904,between,1,1,1,214,107.0,30.571428571428573,2,0,0
3375,904,city,1,0,0,0,0.0,0.0,-214,-1,-1
3376,904,authorities,1,1,1,448,112.0,40.72727272727273,448,1,1
3377,904,the,1,0,0,0,0.0,0.0,-448,-1,-1
3378,904,private,1,1,1,476,238.0,68.0,476,1,1
3379,904,sector,1,1,1,217,108.5,36.16666666666666,-259,0,0
3380,904,community,1,1,3,837,209.25,93.0,620,2,0
3381,904,groups,1,0,0,0,0.0,0.0,-837,-3,-1
3382,904,and,1,0,0,0,0.0,0.0,0,0,0
3383,904,cultural,1,1,2,667,222.33333333333331,83.375,667,2,1
3384,904,organizations,1,1,1,205,41.0,15.76923076923077,-462,-1,0
3385,904,But,1,1,1,230,230.0,76.66666666666667,25,0,0
3386,904,it,1,0,0,0,0.0,0.0,-230,-1,-1
3387,904,can,1,0,0,0,0.0,0.0,0,0,0
3388,904,be,1,0,0,0,0.0,0.0,0,0,0
3389,904,done:,1,0,0,0,0.0,0.0,0,0,0
3390,904,Glasgow’s,1,1,1,348,174.0,38.66666666666666,348,1,1
3391,904,year,1,0,0,0,0.0,0.0,-348,-1,-1
3392,904,as,1,0,0,0,0.0,0.0,0,0,0
3393,904,European,1,0,0,0,0.0,0.0,0,0,0
3394,904,capital,1,1,1,223,74.33333333333333,31.857142857142858,223,1,1
3395,904,of,1,0,0,0,0.0,0.0,-223,-1,-1
3396,904,culture,1,1,1,205,102.5,29.285714285714285,205,1,1
3397,904,can,1,1,1,317,317.0,105.66666666666669,112,0,0
3398,904,certainly,1,0,0,0,0.0,0.0,-317,-1,-1
3399,904,be,1,1,1,205,205.0,102.5,205,1,1
3400,904,seen,1,1,1,217,217.0,54.25,12,0,0
3401,904,as,1,1,2,615,615.0,307.5,398,1,0
3402,904,one,1,0,0,0,0.0,0.0,-615,-2,-1
3403,904,of,1,0,0,0,0.0,0.0,0,0,0
3404,904,a,1,0,0,0,0.0,0.0,0,0,0
3405,904,complex,1,1,2,832,416.0,118.85714285714286,832,2,1
3406,904,series,1,0,0,0,0.0,0.0,-832,-2,-1
3407,904,of,1,0,0,0,0.0,0.0,0,0,0
3408,904,factors,1,1,2,444,222.0,63.42857142857143,444,2,1
3409,904,that,1,0,0,0,0.0,0.0,-444,-2,-1
3410,904,have,1,0,0,0,0.0,0.0,0,0,0
3411,904,turned,1,1,1,228,228.0,38.0,228,1,1
3412,904,the,1,0,0,0,0.0,0.0,-228,-1,-1
3413,904,city,1,0,0,0,0.0,0.0,0,0,0
3414,904,into,1,1,1,221,110.5,55.25,221,1,1
3415,904,the,1,0,0,0,0.0,0.0,-221,-1,-1
3416,904,powerhouse,1,1,1,221,73.66666666666667,22.1,221,1,1
3417,904,of,1,1,1,466,466.0,233.0,245,0,0
3418,904,art,1,0,0,0,0.0,0.0,-466,-1,-1
3419,904,music,1,0,0,0,0.0,0.0,0,0,0
3420,904,and,1,0,0,0,0.0,0.0,0,0,0
3421,904,theatre,1,1,2,647,323.5,92.42857142857144,647,2,1
3422,904,that,1,0,0,0,0.0,0.0,-647,-2,-1
3423,904,it,1,0,0,0,0.0,0.0,0,0,0
3424,904,remains,1,1,1,206,103.0,29.428571428571427,206,1,1
3425,904,today,1,0,0,0,0.0,0.0,-206,-1,-1
3426,904,A,1,0,0,0,0.0,0.0,0,0,0
3427,904,“town,1,1,1,203,203.0,40.6,203,1,1
3428,904,of,1,0,0,0,0.0,0.0,-203,-1,-1
3429,904,culture”,1,0,0,0,0.0,0.0,0,0,0
3430,904,could,1,1,1,215,215.0,43.0,215,1,1
3431,904,be,1,0,0,0,0.0,0.0,-215,-1,-1
3432,904,not,1,0,0,0,0.0,0.0,0,0,0
3433,904,just,1,0,0,0,0.0,0.0,0,0,0
3434,904,about,1,1,1,583,583.0,116.6,583,1,1
3435,904,the,1,0,0,0,0.0,0.0,-583,-1,-1
3436,904,arts,1,0,0,0,0.0,0.0,0,0,0
3437,904,but,1,1,1,218,218.0,72.66666666666667,218,1,1
3438,904,about,1,1,1,227,227.0,45.4,9,0,0
3439,904,honoring,1,2,3,1045,348.3333333333333,130.625,818,2,1
3440,904,a,1,0,0,0,0.0,0.0,-1045,-3,-2
3441,904,town’s,1,2,2,660,660.0,110.0,660,2,2
3442,904,peculiarities,0,3,9,3097,619.4,238.23076923076923,2437,7,1
3443,904,helping,1,1,1,250,125.0,35.714285714285715,-2847,-8,-2
3444,904,sustain,1,0,0,0,0.0,0.0,-250,-1,-1
3445,904,its,1,0,0,0,0.0,0.0,0,0,0
3446,904,high,1,0,0,0,0.0,0.0,0,0,0
3447,904,street,1,0,0,0,0.0,0.0,0,0,0
3448,904,supporting,1,1,1,215,71.66666666666667,21.5,215,1,1
3449,904,local,1,1,1,244,122.0,48.8,29,0,0
3450,904,facilities,1,1,1,467,116.75,46.7,223,0,0
3451,904,and,1,0,0,0,0.0,0.0,-467,-1,-1
3452,904,above,1,0,0,0,0.0,0.0,0,0,0
3453,904,all,1,0,0,0,0.0,0.0,0,0,0
3454,904,celebrating,1,0,0,0,0.0,0.0,0,0,0
3455,904,its,1,0,0,0,0.0,0.0,0,0,0
3456,904,people,1,1,1,230,115.0,38.333333333333336,230,1,1
3457,904,Jeremy,1,1,2,462,231.0,77.0,232,1,0
3458,904,Wright,1,1,1,221,221.0,36.833333333333336,-241,-1,0
3459,904,the,1,0,0,0,0.0,0.0,-221,-1,-1
3460,904,culture,1,0,0,0,0.0,0.0,0,0,0
3461,904,secretary,1,2,2,550,183.33333333333331,61.11111111111112,550,2,2
3462,904,should,1,2,2,521,521.0,86.83333333333333,-29,0,0
3463,904,welcome,1,1,1,217,108.5,31.0,-304,-1,-1
3464,904,this,1,1,1,222,222.0,55.5,5,0,0
3465,904,positive,1,1,2,875,291.6666666666667,109.375,653,1,0
3466,904,hope-filled,0,1,2,586,293.0,53.27272727272727,-289,0,0
3467,904,proposal,1,3,4,1566,522.0,195.75,980,2,2
3468,904,and,1,0,0,0,0.0,0.0,-1566,-4,-3
3469,904,tum,1,1,1,256,256.0,85.33333333333333,256,1,1
3470,904,it,1,3,3,665,665.0,332.5,409,2,2
3471,904,into,1,1,1,273,136.5,68.25,-392,-2,-2
3472,904,action,1,0,0,0,0.0,0.0,-273,-1,-1
3804,962,A,1,0,0,0,0.0,0.0,0,0,0
3805,962,judge,1,1,1,930,930.0,186.0,930,1,1
3806,962,in,1,0,0,0,0.0,0.0,-930,-1,-1
3807,962,the,1,1,1,240,240.0,80.0,240,1,1
3808,962,US,1,1,1,237,237.0,118.5,-3,0,0
3809,962,State,1,0,0,0,0.0,0.0,-237,-1,-1
3810,962,of,1,1,1,237,237.0,118.5,237,1,1
3811,962,Arizona,1,2,3,1588,794.0,226.8571428571429,1351,2,1
3812,962,has,1,0,0,0,0.0,0.0,-1588,-3,-2
3813,962,ruled,1,1,1,227,227.0,45.4,227,1,1
3814,962,that,1,2,2,636,636.0,159.0,409,1,1
3815,962,a,1,1,1,247,247.0,247.0,-389,-1,-1
3816,962,1901,1,1,1,203,203.0,50.75,-44,0,0
3817,962,ban,1,2,2,887,887.0,295.6666666666667,684,1,1
3818,962,on,1,2,2,820,820.0,410.0,-67,0,0
3819,962,nearly,1,1,2,1298,649.0,216.33333333333331,478,0,-1
3820,962,all,1,1,1,440,440.0,146.66666666666666,-858,-1,0
3821,962,abortions,1,2,5,2662,1331.0,295.77777777777777,2222,4,1
3822,962,can,1,0,0,0,0.0,0.0,-2662,-5,-2
3823,962,now,1,1,1,710,710.0,236.66666666666663,710,1,1
3824,962,be,1,0,0,0,0.0,0.0,-710,-1,-1
3825,962,reintroduced,0,2,3,1218,406.0,101.5,1218,3,2
3826,962,Only,1,3,3,1055,527.5,263.75,-163,0,1
3827,962,terminations,0,2,2,989,247.25,82.41666666666667,-66,-1,-1
3828,962,to,1,1,1,253,253.0,126.5,-736,-1,-1
3829,962,save,1,3,3,883,883.0,220.75,630,2,2
3830,962,the,1,2,2,852,852.0,284.0,-31,-1,-1
3831,962,mother's,1,1,2,559,279.5,69.875,-293,0,-1
3832,962,life,1,0,0,0,0.0,0.0,-559,-2,-1
3833,962,will,1,0,0,0,0.0,0.0,0,0,0
3834,962,be,1,2,2,993,993.0,496.5,993,2,2
3835,962,permitted,1,3,3,901,300.3333333333333,100.11111111111111,-92,1,1
3836,962,The,1,0,0,0,0.0,0.0,-901,-3,-3
3837,962,Republican,1,0,0,0,0.0,0.0,0,0,0
3838,962,attorney,1,0,0,0,0.0,0.0,0,0,0
3839,962,general,1,2,2,448,149.33333333333334,64.0,448,2,2
3840,962,of,1,2,2,933,933.0,466.5,485,0,0
3841,962,Arizona,1,1,1,494,247.0,70.57142857142857,-439,-1,-1
3842,962,said,1,0,0,0,0.0,0.0,-494,-1,-1
3843,962,he,1,0,0,0,0.0,0.0,0,0,0
3844,962,applauded,0,1,2,731,243.66666666666663,81.22222222222223,731,2,1
3845,962,the,1,0,0,0,0.0,0.0,-731,-2,-1
3846,962,court's,1,0,0,0,0.0,0.0,0,0,0
3847,962,decision,1,1,2,514,171.33333333333334,64.25,514,2,1
3848,962,It,1,0,0,0,0.0,0.0,-514,-2,-1
3849,962,was,1,0,0,0,0.0,0.0,0,0,0
3850,962,made,1,0,0,0,0.0,0.0,0,0,0
3851,962,possible,1,0,0,0,0.0,0.0,0,0,0
3852,962,by,1,0,0,0,0.0,0.0,0,0,0
3853,962,the,1,0,0,0,0.0,0.0,0,0,0
3854,962,Supreme,1,0,0,0,0.0,0.0,0,0,0
3855,962,Court,1,0,0,0,0.0,0.0,0,0,0
3856,962,in,1,0,0,0,0.0,0.0,0,0,0
3857,962,Washington,1,0,0,0,0.0,0.0,0,0,0
3858,962,overturning,1,1,1,602,200.66666666666663,54.72727272727273,602,1,1
3859,962,the,1,0,0,0,0.0,0.0,-602,-1,-1
3860,962,1973,1,0,0,0,0.0,0.0,0,0,0
3861,962,Roe,1,0,0,0,0.0,0.0,0,0,0
3862,962,v,1,0,0,0,0.0,0.0,0,0,0
3863,962,Wade,1,0,0,0,0.0,0.0,0,0,0
3864,962,ruling,1,0,0,0,0.0,0.0,0,0,0
3865,962,which,1,0,0,0,0.0,0.0,0,0,0
3866,962,granted,1,0,0,0,0.0,0.0,0,0,0
3867,962,the,1,1,1,788,788.0,262.6666666666667,788,1,1
3868,962,right,1,1,1,442,442.0,88.4,-346,0,0
3869,962,for,1,0,0,0,0.0,0.0,-442,-1,-1
3870,962,all,1,0,0,0,0.0,0.0,0,0,0
3871,962,women,1,0,0,0,0.0,0.0,0,0,0
3872,962,in,1,0,0,0,0.0,0.0,0,0,0
3873,962,the,1,0,0,0,0.0,0.0,0,0,0
3874,962,United,1,0,0,0,0.0,0.0,0,0,0
3875,962,States,1,0,0,0,0.0,0.0,0,0,0
3876,962,to,1,0,0,0,0.0,0.0,0,0,0
3877,962,have,1,0,0,0,0.0,0.0,0,0,0
3878,962,access,1,1,4,1097,548.5,182.83333333333331,1097,4,1
3879,962,to,1,0,0,0,0.0,0.0,-1097,-4,-1
3880,962,abortion,1,0,0,0,0.0,0.0,0,0,0
3881,962,A,1,0,0,0,0.0,0.0,0,0,0
3882,962,Colombian,1,1,2,1221,610.5,135.66666666666666,1221,2,1
3883,962,dissident,0,2,4,1514,504.6666666666667,168.22222222222223,293,2,1
3884,962,group,1,1,1,513,513.0,102.6,-1001,-3,-1
3885,962,which,1,1,2,436,436.0,87.2,-77,1,0
3886,962,rejected,1,0,0,0,0.0,0.0,-436,-2,-1
3887,962,the,1,1,1,246,246.0,82.0,246,1,1
3888,962,2016,1,1,1,267,267.0,66.75,21,0,0
3889,962,peace,1,1,2,637,637.0,127.4,370,1,0
3890,962,deal,1,0,0,0,0.0,0.0,-637,-2,-1
3891,962,with,1,0,0,0,0.0,0.0,0,0,0
3892,962,the,1,0,0,0,0.0,0.0,0,0,0
3893,962,country's,1,2,3,725,362.5,80.55555555555556,725,3,2
3894,962,largest,1,1,1,721,721.0,103.0,-4,-2,-1
3895,962,guerrilla,0,2,3,905,301.6666666666667,100.55555555555556,184,2,1
3896,962,movement,1,3,4,1258,629.0,157.25,353,1,1
3897,962,the,1,0,0,0,0.0,0.0,-1258,-4,-3
3898,962,FARC,1,0,0,0,0.0,0.0,0,0,0
3899,962,has,1,1,1,237,237.0,79.0,237,1,1
3900,962,said,1,1,1,201,201.0,50.25,-36,0,0
3901,962,it,1,0,0,0,0.0,0.0,-201,-1,-1
3902,962,is,1,1,1,209,209.0,104.5,209,1,1
3903,962,prepared,1,2,3,701,350.5,87.625,492,2,1
3904,962,to,1,0,0,0,0.0,0.0,-701,-3,-2
3905,962,stop,1,0,0,0,0.0,0.0,0,0,0
3906,962,its,1,0,0,0,0.0,0.0,0,0,0
3907,962,attacks,1,1,1,565,282.5,80.71428571428571,565,1,1
3908,962,against,1,2,2,482,482.0,68.85714285714286,-83,1,1
3909,962,government,1,2,3,1147,382.3333333333333,114.7,665,1,0
